"Time","X","Y","Treatment","Subject"
0,40.2575185760269,38.4745682196044,"Treatment","Treatment_1"
0.294117647058824,41.6045498393725,33.4827880257222,"Treatment","Treatment_1"
0.588235294117647,47.1938492186007,36.6289116508685,"Treatment","Treatment_1"
0.882352941176471,46.0246357376689,42.4034928977992,"Treatment","Treatment_1"
1.17647058823529,50.2039410227454,45.7604891348914,"Treatment","Treatment_1"
1.47058823529412,47.2544540950247,43.3246261663204,"Treatment","Treatment_1"
1.76470588235294,45.4602886346248,48.6084538915135,"Treatment","Treatment_1"
2.05882352941176,48.3166517123742,52.7151325121197,"Treatment","Treatment_1"
2.35294117647059,50.4950879373723,57.3382544672601,"Treatment","Treatment_1"
2.64705882352941,54.6932223377744,59.2131000816801,"Treatment","Treatment_1"
2.94117647058824,51.9664181102495,63.4568556705951,"Treatment","Treatment_1"
3.23529411764706,57.1049761121013,61.4909257699188,"Treatment","Treatment_1"
3.52941176470588,62.0500411889576,61.8565069971386,"Treatment","Treatment_1"
3.82352941176471,62.8394853528043,67.5241171665629,"Treatment","Treatment_1"
4.11764705882353,67.8366642443029,65.9750308167338,"Treatment","Treatment_1"
4.41176470588235,70.0931480632916,69.8359125862281,"Treatment","Treatment_1"
4.70588235294118,66.8963201849859,66.6097067764136,"Treatment","Treatment_1"
5,67.8164383799321,70.9598383175867,"Treatment","Treatment_1"
5.29411764705882,68.2994369928181,76.4682696793503,"Treatment","Treatment_1"
5.58823529411765,65.7825924080931,72.3562566226882,"Treatment","Treatment_1"
5.88235294117647,70.7991061954232,70.5404105975026,"Treatment","Treatment_1"
6.17647058823529,71.3605483263887,65.2770327995445,"Treatment","Treatment_1"
6.47058823529412,72.9605759875747,60.3868340998851,"Treatment","Treatment_1"
6.76470588235294,76.5425150646874,58.4623254172476,"Treatment","Treatment_1"
7.05882352941176,76.6427389010125,62.124704727826,"Treatment","Treatment_1"
7.35294117647059,72.6058861584857,63.4669002221806,"Treatment","Treatment_1"
7.64705882352941,70.0795039974983,67.0412991051118,"Treatment","Treatment_1"
7.94117647058824,68.2346443031152,62.8751323401081,"Treatment","Treatment_1"
8.23529411764706,69.5101207868329,66.3715090371403,"Treatment","Treatment_1"
8.52941176470588,69.4643760594564,61.7833323116618,"Treatment","Treatment_1"
8.82352941176471,73.6129524857436,59.6473260280465,"Treatment","Treatment_1"
9.11764705882353,71.1263038858429,61.2555096130144,"Treatment","Treatment_1"
9.41176470588235,74.8186864380695,61.1113478732592,"Treatment","Treatment_1"
9.70588235294118,77.4594911037757,64.6604061831332,"Treatment","Treatment_1"
10,81.1262222228065,66.4662160894953,"Treatment","Treatment_1"
10.2941176470588,80.6600669009465,62.4688174534837,"Treatment","Treatment_1"
10.5882352941176,84.3630788765984,60.453375726095,"Treatment","Treatment_1"
10.8823529411765,84.8160149516678,56.6354189967327,"Treatment","Treatment_1"
11.1764705882353,81.2620930427553,56.9524201346199,"Treatment","Treatment_1"
11.4705882352941,83.748657023416,59.9590776942246,"Treatment","Treatment_1"
11.7647058823529,83.3515423681573,56.0413692868756,"Treatment","Treatment_1"
12.0588235294118,84.099810364433,52.5940791504271,"Treatment","Treatment_1"
12.3529411764706,87.476486967627,50.1836069863251,"Treatment","Treatment_1"
12.6470588235294,86.96239855018,53.2027329220177,"Treatment","Treatment_1"
12.9411764705882,89.8931684807422,54.2279867779548,"Treatment","Treatment_1"
13.2352941176471,86.8313537822567,54.1125294747532,"Treatment","Treatment_1"
13.5294117647059,90.2563420825171,53.2629720981145,"Treatment","Treatment_1"
13.8235294117647,87.3803002523927,53.4903935510526,"Treatment","Treatment_1"
14.1176470588235,87.2285049045501,56.7194999287294,"Treatment","Treatment_1"
14.4117647058824,90.8098332027482,56.4164522932669,"Treatment","Treatment_1"
14.7058823529412,92.3799922453953,53.70941781035,"Treatment","Treatment_1"
15,94.4672631640831,56.746595640545,"Treatment","Treatment_1"
15.2941176470588,96.2588349994179,54.2105568047242,"Treatment","Treatment_1"
15.5882352941176,94.6413723920625,51.5706065793015,"Treatment","Treatment_1"
15.8823529411765,92.9380112954826,49.5689206194207,"Treatment","Treatment_1"
16.1764705882353,96.1557727133549,49.9820906591818,"Treatment","Treatment_1"
16.4705882352941,97.0481286632936,46.502958691439,"Treatment","Treatment_1"
16.7647058823529,96.5181617452964,43.5094239153636,"Treatment","Treatment_1"
17.0588235294118,94.2291472256173,41.7621080791701,"Treatment","Treatment_1"
17.3529411764706,91.6887067106408,40.8982228114303,"Treatment","Treatment_1"
17.6470588235294,91.6194525847429,43.8650440253121,"Treatment","Treatment_1"
17.9411764705882,94.1163033281939,41.1582238418671,"Treatment","Treatment_1"
18.2352941176471,91.3541079300945,42.2534056927071,"Treatment","Treatment_1"
18.5294117647059,89.3837131840646,41.0226915744611,"Treatment","Treatment_1"
18.8235294117647,87.077806727558,39.646772966953,"Treatment","Treatment_1"
19.1176470588235,90.4917567759845,40.4258773133094,"Treatment","Treatment_1"
19.4117647058824,88.7688824097644,42.5924244629904,"Treatment","Treatment_1"
19.7058823529412,86.4824057643689,41.4837306329169,"Treatment","Treatment_1"
20,88.5822738583465,43.5740970947351,"Treatment","Treatment_1"
20.2941176470588,85.8692721562452,44.8086719219602,"Treatment","Treatment_1"
20.5882352941176,84.9506926277724,42.0010166629746,"Treatment","Treatment_1"
20.8823529411765,84.6387387779523,45.125760895814,"Treatment","Treatment_1"
21.1764705882353,82.0924307936566,45.663660164101,"Treatment","Treatment_1"
21.4705882352941,85.4884109718851,46.7967687261358,"Treatment","Treatment_1"
21.7647058823529,86.2089470432764,50.5651370860685,"Treatment","Treatment_1"
22.0588235294118,87.441906727143,47.6293942777084,"Treatment","Treatment_1"
22.3529411764706,84.9096916973972,48.9290908543759,"Treatment","Treatment_1"
22.6470588235294,88.3167338829838,48.4094208406156,"Treatment","Treatment_1"
22.9411764705882,90.792765401514,45.7714496517106,"Treatment","Treatment_1"
23.2352941176471,91.2984083654499,42.8247477683617,"Treatment","Treatment_1"
23.5294117647059,89.3001909509661,40.7208106256287,"Treatment","Treatment_1"
23.8235294117647,91.6828603336809,38.5055892501261,"Treatment","Treatment_1"
24.1176470588235,89.3596533726902,37.2708675925184,"Treatment","Treatment_1"
24.4117647058824,88.115003536486,35.5809764981926,"Treatment","Treatment_1"
24.7058823529412,88.8333651935025,32.6230385455651,"Treatment","Treatment_1"
25,91.2762646701333,35.2029665126609,"Treatment","Treatment_1"
25.2941176470588,94.1972350687389,36.3349775415267,"Treatment","Treatment_1"
25.5882352941176,96.0921225019369,34.0409271903511,"Treatment","Treatment_1"
25.8823529411765,97.8889457302382,31.5949783515355,"Treatment","Treatment_1"
26.1764705882353,95.3726158142128,32.0243519413311,"Treatment","Treatment_1"
26.4705882352941,97.9451740988244,33.6836777959241,"Treatment","Treatment_1"
26.7647058823529,97.3089012974478,31.2941818863406,"Treatment","Treatment_1"
27.0588235294118,99.0841912711854,28.9259206440067,"Treatment","Treatment_1"
27.3529411764706,99.64696445435,26.341525160606,"Treatment","Treatment_1"
27.6470588235294,99.88735474707,24.0626650185776,"Treatment","Treatment_1"
27.9411764705882,97.5171345822756,25.2629566946868,"Treatment","Treatment_1"
28.2352941176471,97.4802651011322,22.8863422435094,"Treatment","Treatment_1"
28.5294117647059,95.6278045116769,23.3260784631364,"Treatment","Treatment_1"
28.8235294117647,93.0647323937448,24.2939413547776,"Treatment","Treatment_1"
29.1176470588235,95.1618102290108,22.3201407317074,"Treatment","Treatment_1"
29.4117647058824,96.1277935530934,25.3824121666986,"Treatment","Treatment_1"
29.7058823529412,93.7857254097492,25.9155561638698,"Treatment","Treatment_1"
30,95.8664505464396,27.6414151651238,"Treatment","Treatment_1"
30.2941176470588,97.7258573182924,30.1758767358126,"Treatment","Treatment_1"
30.5882352941176,100.776569973455,30.2352834307955,"Treatment","Treatment_1"
30.8823529411765,100.120420651425,28.061968321969,"Treatment","Treatment_1"
31.1764705882353,100.569715964584,30.675378262751,"Treatment","Treatment_1"
31.4705882352941,100.272654807221,28.0581653364777,"Treatment","Treatment_1"
31.7647058823529,102.520595239875,27.5382001065666,"Treatment","Treatment_1"
32.0588235294118,102.535597307745,30.2007095537023,"Treatment","Treatment_1"
32.3529411764706,102.144395385624,27.7566119569033,"Treatment","Treatment_1"
32.6470588235294,104.2016130882,25.9651109168921,"Treatment","Treatment_1"
32.9411764705882,101.82116815545,25.9890025381048,"Treatment","Treatment_1"
33.2352941176471,100.241085540045,27.7240686907178,"Treatment","Treatment_1"
33.5294117647059,99.5895033898822,30.2830320872164,"Treatment","Treatment_1"
33.8235294117647,101.640819581014,29.0651002863061,"Treatment","Treatment_1"
34.1176470588235,102.303868602946,31.763486114058,"Treatment","Treatment_1"
34.4117647058824,101.355282588843,34.6611469665517,"Treatment","Treatment_1"
34.7058823529412,100.943035559309,36.838186399224,"Treatment","Treatment_1"
35,101.066093342071,39.3224750921664,"Treatment","Treatment_1"
0,45.4307516616384,90.0304692507966,"Treatment","Treatment_2"
0.294117647058824,39.5003484824801,86.7245284613783,"Treatment","Treatment_2"
0.588235294117647,37.7701291850508,80.494615115692,"Treatment","Treatment_2"
0.882352941176471,36.0862824731009,86.5744538997207,"Treatment","Treatment_2"
1.17647058823529,38.4055810685327,81.7261478993676,"Treatment","Treatment_2"
1.47058823529412,44.8646545735515,81.6307771284609,"Treatment","Treatment_2"
1.76470588235294,48.1839839787452,87.1160327120348,"Treatment","Treatment_2"
2.05882352941176,53.9013516746639,85.361357072139,"Treatment","Treatment_2"
2.35294117647059,50.7414687484046,79.9324976993295,"Treatment","Treatment_2"
2.64705882352941,48.3532851570375,85.1253493513712,"Treatment","Treatment_2"
2.94117647058824,46.2365289956759,80.6223473637485,"Treatment","Treatment_2"
