"Time","X","Y","Treatment","Subject"
0,72.1854030603457,115.792772783689,"Control","Control_1"
0.302013422818792,74.0234808389883,120.3636674761,"Control","Control_1"
0.604026845637584,74.8488551854548,124.478213120956,"Control","Control_1"
0.906040268456376,80.5816902636428,121.045825194314,"Control","Control_1"
1.20805369127517,77.827639394876,125.125166850871,"Control","Control_1"
1.51006711409396,76.7339287685074,118.057057276182,"Control","Control_1"
1.81208053691275,82.6497028016109,117.426528788072,"Control","Control_1"
2.11409395973154,85.6091771153059,123.529196755586,"Control","Control_1"
2.41610738255034,91.232022967962,123.161683973763,"Control","Control_1"
2.71812080536913,90.9158350068543,126.295249544424,"Control","Control_1"
3.02013422818792,97.818487296104,124.459233845352,"Control","Control_1"
3.32214765100671,103.619454631137,124.884861514,"Control","Control_1"
3.6241610738255,101.434906571592,125.30936718487,"Control","Control_1"
3.9261744966443,99.4852629843701,125.62323883709,"Control","Control_1"
4.22818791946309,98.0718139631592,125.813003270461,"Control","Control_1"
4.53020134228188,103.035167105007,121.698319723597,"Control","Control_1"
4.83221476510067,99.4974833373745,117.289407824236,"Control","Control_1"
5.13422818791946,94.1340967794178,119.584176579184,"Control","Control_1"
5.43624161073826,99.0571328972255,121.239335134703,"Control","Control_1"
5.73825503355705,103.987494816445,120.32966998424,"Control","Control_1"
6.04026845637584,104.634349650065,124.661059344274,"Control","Control_1"
6.34228187919463,106.785884506613,119.285405855402,"Control","Control_1"
6.64429530201342,110.551139073883,117.256518140703,"Control","Control_1"
6.94630872483221,112.360689183235,122.380246057448,"Control","Control_1"
7.24832214765101,114.527513337848,116.325468822278,"Control","Control_1"
7.5503355704698,115.225935576412,110.83135440708,"Control","Control_1"
7.85234899328859,119.433747215733,113.788835837625,"Control","Control_1"
8.15436241610738,119.574557020323,118.470674228045,"Control","Control_1"
8.45637583892617,114.790116248741,116.585118847323,"Control","Control_1"
8.75838926174497,109.395251787471,118.212742559175,"Control","Control_1"
9.06040268456376,113.681313996411,115.352551384211,"Control","Control_1"
9.36241610738255,109.052707806316,113.878079181436,"Control","Control_1"
9.66442953020134,114.394575541455,113.619009574454,"Control","Control_1"
9.96644295302013,109.504181158181,112.917718785417,"Control","Control_1"
10.2684563758389,115.578439488367,114.577499317036,"Control","Control_1"
10.5704697986577,113.836634331126,120.834073618545,"Control","Control_1"
10.8724832214765,114.589461187404,121.522377555373,"Control","Control_1"
11.1744966442953,118.234455425132,119.910063856447,"Control","Control_1"
11.4765100671141,113.390145025263,118.706891683602,"Control","Control_1"
11.7785234899329,115.633311334169,112.67491549271,"Control","Control_1"
12.0805369127517,113.52644750626,107.720915236157,"Control","Control_1"
12.3825503355705,118.201484580499,108.856837873601,"Control","Control_1"
12.6845637583893,116.34884700676,113.844412432263,"Control","Control_1"
12.9865771812081,112.861050565873,117.718017406483,"Control","Control_1"
13.2885906040268,118.487485583212,116.83637879859,"Control","Control_1"
13.5906040268456,117.473049784699,120.269124365819,"Control","Control_1"
13.8926174496644,112.587046293257,122.297385778265,"Control","Control_1"
14.1946308724832,112.784480999246,116.625432179507,"Control","Control_1"
14.496644295302,109.325192080384,112.536374792874,"Control","Control_1"
14.7986577181208,104.346559694596,111.602604528697,"Control","Control_1"
15.1006711409396,109.051947977879,113.50578751,"Control","Control_1"
15.4026845637584,104.651401949039,115.965081837515,"Control","Control_1"
15.7046979865772,105.792553164487,111.489513706476,"Control","Control_1"
16.006711409396,110.854572153291,110.723586182591,"Control","Control_1"
16.3087248322148,106.955679656259,107.771176307279,"Control","Control_1"
16.6107382550336,109.690411195252,111.803517550193,"Control","Control_1"
16.9127516778523,103.931756216866,108.504741315641,"Control","Control_1"
17.2147651006711,108.897718655806,106.020870367168,"Control","Control_1"
17.5167785234899,104.530327812304,106.399066075875,"Control","Control_1"
17.8187919463087,107.503078661874,110.651402725456,"Control","Control_1"
18.1208053691275,109.080784080333,106.040881179766,"Control","Control_1"
18.4228187919463,112.413821808776,102.302529185293,"Control","Control_1"
18.7248322147651,116.378074237022,103.639721806925,"Control","Control_1"
19.0268456375839,112.994587457127,107.204641786204,"Control","Control_1"
19.3288590604027,107.551609520288,106.898611911158,"Control","Control_1"
19.6308724832215,106.214862073643,111.079669305898,"Control","Control_1"
19.9328859060403,107.750416382297,107.099449676909,"Control","Control_1"
20.2348993288591,103.116162211246,108.732733434375,"Control","Control_1"
20.5369127516779,99.2156616801221,105.546831292845,"Control","Control_1"
20.8389261744966,101.452525091582,109.53047580411,"Control","Control_1"
21.1409395973154,97.5519556823109,111.169144225248,"Control","Control_1"
21.4429530201342,95.8492169480491,106.25958235051,"Control","Control_1"
21.744966442953,91.5478874384829,103.069015443315,"Control","Control_1"
22.0469798657718,97.052790040026,104.166672123455,"Control","Control_1"
22.3489932885906,96.3009351430197,99.1303586003184,"Control","Control_1"
22.6510067114094,100.188031325295,96.2296068210294,"Control","Control_1"
22.9530201342282,99.4475682436161,100.689961400074,"Control","Control_1"
23.255033557047,94.2400987487982,102.164550028546,"Control","Control_1"
23.5570469798658,90.2792369483617,99.252038666945,"Control","Control_1"
23.8590604026846,88.2181333895717,95.155164194431,"Control","Control_1"
24.1610738255034,84.0087931577978,92.8557613460495,"Control","Control_1"
24.4630872483221,79.5058960037029,93.4156495828455,"Control","Control_1"
24.7651006711409,75.4250978831229,94.0711479571195,"Control","Control_1"
25.0671140939597,77.291606659137,89.3683408530539,"Control","Control_1"
25.3691275167785,73.7905482285238,86.2600987639951,"Control","Control_1"
25.6711409395973,78.0931056927818,82.5969679112482,"Control","Control_1"
25.9731543624161,79.7898640127114,78.4339065145568,"Control","Control_1"
26.2751677852349,83.7679131181815,77.9628237282086,"Control","Control_1"
26.5771812080537,86.8375495897008,81.1575155030859,"Control","Control_1"
26.8791946308725,90.6304845350688,82.6325542022399,"Control","Control_1"
27.1812080536913,92.8388347716841,79.0052988564257,"Control","Control_1"
27.4832214765101,93.4985640280428,82.6913128476219,"Control","Control_1"
27.7852348993289,94.2229303632378,86.1647664374129,"Control","Control_1"
28.0872483221477,98.2415247656336,87.8615854774158,"Control","Control_1"
28.3892617449664,99.0344500085266,83.2286864110769,"Control","Control_1"
28.6912751677852,95.5524310088125,84.0788047504269,"Control","Control_1"
28.993288590604,92.5111593470284,81.2600799577829,"Control","Control_1"
29.2953020134228,96.6655543302214,83.4621420180354,"Control","Control_1"
